Time	SH	UST	L	sigW	sigU	sigV	WS	WD	airT	Pair	z_sonic	z0	d
09-Aug-2021 18:00:00	23.8522074265923	0.225845823647122	-43.5405273786609	1.75647526099763	3.77850479750983	3.55847353052996	2.30748418248382	235.551914683973	18.777005191431	101533.354964309	2	0.0324652435008142	0.0666666666666324
09-Aug-2021 18:30:00	22.8192138993188	0.175672883106538	-21.4198087173203	1.85708529923476	3.96567213857428	4.01986994081283	1.81839104506549	232.332326092157	18.7877672140562	101605.362287525	2	0.0307717960555561	0.0666666666666323
09-Aug-2021 19:00:00	12.1897498807617	0.161955426691649	-31.3984148389415	1.74995359542539	3.54211780432395	3.52923251142284	1.75038264775548	238.291676414271	18.5955262305086	101616.865300832	2	0.0256329584713704	0.0666666666666323
09-Aug-2021 19:30:00	-2.22927387323211	0.161288203539468	169.072428925476	1.65516934334857	2.92680039287716	2.9867753284991	1.42902226912658	224.897081730414	17.7318377638467	101643.624378647	2	0.0558672934661584	0.0666666666666323
09-Aug-2021 20:00:00	-9.76561912830349	0.13325305435349	21.7015053364684	1.91271072836735	3.23345023773508	3.09636896007429	1.18000906426758	208.093112290975	16.88227297297	101695.333333333	2	0.0559714090505204	0.0666666666666323
09-Aug-2021 20:30:00	-10.9694184662713	0.114052863782725	12.082730455223	1.67618470668322	2.80138783365788	2.8431874227245	0.880785160352014	188.897164611169	16.1299337843645	101619.933064632	2	0.0880547784697965	0.0666666666666323
09-Aug-2021 21:00:00	-11.4903304003673	0.132523966405759	18.0576489013626	1.54958212684929	2.86759157257059	2.48879993299972	0.995552130683467	184.324069995561	15.5180016559837	101537.158902729	2	0.0957848025082544	0.0666666666666323
09-Aug-2021 21:30:00	-12.121703621287	0.1047052788866	8.41587855966202	1.64080502018424	2.60641956631334	2.63765721342493	0.890418827414305	173.907340976025	14.6200477918687	101509.885371375	2	0.0644172392809719	0.0666666666666323
09-Aug-2021 22:00:00	-6.39520128224403	0.0769993565070145	6.32762614044381	1.66165664474663	2.89315268401943	2.80022536245633	0.626325577035587	172.458463563461	13.8764659242416	101531.095253541	2	0.0746891142725124	0.0666666666666323
09-Aug-2021 22:30:00	-7.39895243071879	0.0662820314957666	3.48220626483723	1.52360304417757	3.34750121035842	3.03562645679913	0.76181026719337	156.57193641598	13.350574251365	101502.433054996	2	0.0194844080283227	0.0666666666666323
09-Aug-2021 23:00:00	-4.22275251338678	0.0492416180359461	2.49851738494418	1.59837612610321	3.46750059098857	3.46923857616834	0.704595498698699	145.632740775377	12.9838648939958	101491.645706073	2	0.00631813307360081	0.0666666666666323
09-Aug-2021 23:30:00	-4.56093105280713	0.0783545932772389	9.33284446015682	1.53691202068828	3.00936811856669	3.02200495009715	0.886614931327701	143.969895244643	13.3748900960508	101516.487390726	2	0.0209226840490162	0.0666666666666323
10-Aug-2021 00:00:00	-6.90045556013737	0.119745349287056	22.045066687216	1.3745566114556	2.8472688085652	2.52580863756455	1.2120234796763	143.135885514996	13.7307556883614	101480.573156682	2	0.033728089392109	0.0666666666666323
10-Aug-2021 00:30:00	-5.68485411860221	0.1454128293263	47.9298146587886	1.29689002537986	2.24163966046649	2.09875835333921	1.18607169045896	147.327618789422	13.7992549805052	101450.001788333	2	0.0740224215535814	0.0666666666666322
10-Aug-2021 01:00:00	-8.42386004040234	0.157218311564378	40.883369430322	1.25500365709723	2.71237296816539	2.07787366301819	1.41041961275513	140.786385078496	13.8200950461833	101469.260672635	2	0.053440288786261	0.0666666666666321
10-Aug-2021 01:30:00	-10.9446423407946	0.119292151802998	13.7278722734859	1.4319369233231	2.56885745523278	2.59216705413109	1.07552659940967	142.240577302936	13.4375947111416	101436.066859118	2	0.0524908711515947	0.0666666666666321
10-Aug-2021 02:00:00	-11.0743072948063	0.113346131821163	11.6306624749049	1.5717064292108	3.11807776207305	2.73436184151994	1.12220385674315	155.108109193762	13.2606176250372	101452.903639799	2	0.036845321077147	0.0666666666666321
10-Aug-2021 02:30:00	-9.96462832598712	0.123065541844549	16.5436731073834	1.56000268320543	2.82439820521766	2.98641862198381	1.16017185696913	155.921294909492	13.2492269326658	101422.230138938	2	0.0445269074149187	0.066666666666632
10-Aug-2021 03:00:00	-13.5176331989331	0.129725573729684	14.2758429019371	1.63909054266276	3.45901372241517	2.83525169393027	1.0696566952925	162.313278936368	13.0791223337268	101389.316931046	2	0.0714349398304564	0.0666666666666323
10-Aug-2021 03:30:00	-11.2477171589394	0.100341208398835	7.93319335760851	1.62496952210083	3.1970008657782	2.6693111377632	0.973186529944274	147.602767556341	12.8477701802974	101405.254255587	2	0.0399445402512032	0.0666666666666323
10-Aug-2021 04:00:00	-7.51684945516016	0.0755939774411142	5.06917076486479	1.53451957667684	2.78537985362909	3.03187210407556	0.978364817120325	133.086272802047	12.4770833782735	101377.52849387	2	0.0109140949705267	0.0666666666666323
10-Aug-2021 04:30:00	-2.59919410195566	0.0416923084132594	2.45626000298508	1.49275171987028	3.16994816773805	3.46247599300365	0.809784658752509	125.807604444979	12.1051049693891	101336.22614332	2	0.000816971829300855	0.0666666666666323
10-Aug-2021 05:00:00	-6.17032789991861	0.0796113998916871	7.20388132381113	1.60397436898656	3.59946231936045	3.31365416563312	1.16060102350384	118.117919708468	12.1075926458924	101222.497661366	2	0.00567272778578007	0.0666666666666323
10-Aug-2021 05:30:00	-6.94529863508694	0.139781132943899	34.6944434624733	1.45215545729617	2.63849665571682	2.70706613654261	1.32105609480898	130.484697918518	12.5389103071248	101238.506077825	2	0.0441081668967782	0.0666666666666323
