Time	SH	UST	L	sigW	sigU	sigV	WS	WD	airT	Pair	z_sonic	z0	d
20-Aug-2021 08:00:00	8.60622033022553	0.22266607520229	-114.667229668481	1.6002210370825	3.15787073265227	3.07129174536442	1.99945645480679	259.238923320607	12.8231576108424	101381.624653889	2	0.0532582873868105	0.0666666666666323
20-Aug-2021 08:30:00	22.3860392869867	0.27046863387771	-79.2303552911165	1.3542069035468	2.93733402974957	2.73686108123999	2.09633091469821	266.477071432316	13.6332587181026	101402.879044157	2	0.087069495679418	0.0666666666666323
20-Aug-2021 09:00:00	46.1292987854135	0.275719433583457	-40.8553547900079	1.6242552670813	3.49401924101387	4.15812361766636	2.58887791317385	263.703937677271	14.4966754180872	101449.73925553	2	0.0452040180324581	0.0666666666666323
20-Aug-2021 09:30:00	46.8365629708208	0.281029603622588	-42.65229516236	1.62471834279828	3.42553294078466	3.91822940826525	2.47106572186446	270.756360893176	14.7932243797172	101505.339805825	2	0.0573882837987518	0.0666666666666323
20-Aug-2021 10:00:00	52.7165423470248	0.338847973770687	-66.4781620685816	1.37977681002838	3.1197368222306	2.95353961178317	2.80326144785868	272.681884044834	15.0187580970178	101508.518065352	2	0.0706567588452509	0.0666666666666323
20-Aug-2021 10:30:00	69.1854764086979	0.283888695124058	-29.8298463495791	1.5866420904727	3.33766790323192	3.79041398404219	2.48010576376348	270.062693985418	15.4240728155305	101584.879539734	2	0.0587049850944642	0.0666666666666323
20-Aug-2021 11:00:00	83.1171987037839	0.266652954733094	-20.6008775372463	1.81315073087017	3.30710094880411	3.96217005014067	2.69176009786385	274.807912785329	15.766982035494	101707.232602513	2	0.0340950814861734	0.0666666666666323
20-Aug-2021 11:30:00	121.260387396815	0.358036216128095	-34.2341563215563	1.48647787703575	3.03537719508155	3.38400573532185	3.16163543334851	260.011369422918	16.2065764239334	101811.247296323	2	0.0565318771495969	0.0666666666666324
20-Aug-2021 12:00:00	100.5597719945	0.315013549352325	-28.1529361428078	1.64744091804892	3.55100354186497	4.26945498405407	2.82369165750681	279.673240498388	16.5816406390855	101882.219497241	2	0.0535981704069237	0.0666666666666324
20-Aug-2021 12:30:00	36.7569869367137	0.337780606802934	-94.5727091344357	1.51531735203092	3.025860686046	3.21656663833595	2.96806354869272	299.594754273259	15.4107459190624	101941.72822601	2	0.057524920185935	0.0666666666666323
20-Aug-2021 13:00:00	32.0158150372474	0.239123673128028	-38.5075448993038	1.75666764115717	3.56868803023102	3.93682696222093	2.3890552398506	292.421769807993	15.3051690247298	101952.885480793	2	0.035539688263422	0.0666666666666323
20-Aug-2021 13:30:00	62.0685037641772	0.366342431937517	-71.5696066138004	1.30137733021353	3.03380164393098	3.13197995183916	2.84514335829497	280.994908968065	15.9006076163679	101955.969880386	2	0.0865273988176409	0.0666666666666323
20-Aug-2021 14:00:00	70.0698217482619	0.402651795823704	-84.2236417347966	1.39166901908327	2.87881556459532	3.23254139067823	3.16804411298431	276.433298163716	16.058970847894	101924.647760441	2	0.0830814117299784	0.0666666666666323
20-Aug-2021 14:30:00	80.0052646851265	0.362791841102929	-53.9956436628957	1.52888721350148	3.1455995890753	3.27930505497303	3.15740847987402	283.566749715086	16.2779088944873	101986.334173569	2	0.0594875253646925	0.0666666666666323
20-Aug-2021 15:00:00	199.194773509044	0.3426696987184	-18.3646164363425	1.8033725125373	3.83390943356804	5.2738695414144	3.53685747046866	288.940200971531	17.6995161580833	102019.591454408	2	0.0311374116090858	0.0666666666666323
20-Aug-2021 15:30:00	158.11001445363	0.426101740875351	-44.3980416846076	1.54562672037239	3.15317394103359	3.51739937962183	3.54558052856645	284.190036357904	17.1312067972321	102005.90077765	2	0.0693115962693854	0.0666666666666323
20-Aug-2021 16:00:00	128.334879284998	0.456909724000685	-67.3988697300666	1.40534863535445	3.25919048123778	2.98665923917161	3.69709205552382	296.901463362646	16.9460196657512	102032.419680161	2	0.0759742721726341	0.0666666666666323
20-Aug-2021 16:30:00	53.3289310100525	0.369362441695344	-85.3888853816504	1.62719227035043	3.16190524244346	3.82482599063372	3.0969121152845	291.201375485114	15.9457305557532	102012.376558783	2	0.0675730198402363	0.0666666666666323
20-Aug-2021 17:00:00	48.0348398937329	0.390649563866885	-112.187077500372	1.52226999374369	3.10802297684034	3.402752473377	3.43119174955014	286.029458673664	16.0330297029674	102053.195319532	2	0.0576091544297804	0.0666666666666323
20-Aug-2021 17:30:00	64.2266475601194	0.416264334116078	-101.564674947898	1.53518604942551	3.16966434563233	3.16420867386143	3.50882315895536	287.813690870944	16.1750147694493	102064.085014409	2	0.0663719775802823	0.0666666666666323
20-Aug-2021 18:00:00	64.635066708915	0.358038375825782	-64.267663340045	1.58220753799394	3.06052380196513	3.30450131635523	2.95381002311493	289.464963394533	16.3893725228767	102049.798227283	2	0.0713079809673806	0.0666666666666323
20-Aug-2021 18:30:00	30.8722291009634	0.363147081063749	-140.131879713606	1.52400160833981	3.14675502601731	3.33376185382324	3.00776245324378	281.397047262374	15.8467212346274	102108.181588721	2	0.0703867111245058	0.0666666666666324
20-Aug-2021 19:00:00	25.3598356489657	0.332690093843761	-131.052171386939	1.46598643846881	3.23785818601597	3.089343493903	2.62944950993047	288.787092337341	15.5898321978273	102110.861180203	2	0.0819050628655601	0.0666666666666324
20-Aug-2021 19:30:00	8.81562936065948	0.258300550539026	-176.179165394198	1.52472447352916	2.92310793725097	3.06093377784312	1.93193439996058	281.708625856613	15.1651927233399	102071.992074928	2	0.0970512270631023	0.0666666666666323
20-Aug-2021 20:00:00	-12.0446679780626	0.176760590926216	41.157944232306	1.46650844737812	3.03155397445731	2.71899008844232	1.44825670513959	271.007719454189	14.0125660146231	102080.536042365	2	0.0729425032560382	0.0666666666666323
20-Aug-2021 20:30:00	-12.3103649752917	0.133608803564894	17.3251278015013	1.65971098919594	3.05579654525452	3.01253180131617	1.12128314195176	259.728704432327	12.9236146617184	102049.911784827	2	0.0673623971192812	0.0666666666666323
20-Aug-2021 21:00:00	-9.89169607618023	0.135335544449491	22.3865935196976	1.52038215527415	2.77156103205005	2.70688554830839	1.22687210090686	243.235941409913	12.647751150579	102022.321300158	2	0.0514616667137888	0.0666666666666323
20-Aug-2021 21:30:00	-12.809464088356	0.120973515723029	12.3333968471066	1.61282230596685	3.41553167275413	3.09878262538746	1.22858369810022	250.174669048483	12.33179063658	101997.160747058	2	0.0332707303076428	0.0666666666666323
20-Aug-2021 22:00:00	-17.0781159872112	0.125660436549274	10.3471238637229	1.65302966264219	3.32648007977642	3.18073950132717	1.26193472925515	243.349305670149	11.7546692936027	102037.392493433	2	0.0348144799783387	0.0666666666666323
20-Aug-2021 22:30:00	-15.7173315694477	0.110431119610174	7.61706512848908	1.55072658090189	3.26854930400066	2.85501772584524	0.813517946783091	232.78896372065	11.248767995966	102018.035560035	2	0.101524762273019	0.0666666666666323
20-Aug-2021 23:00:00	-19.8863884628923	0.137667759668211	11.6636157188888	1.73687394329799	3.52959156570283	3.22347366827224	1.44044241457409	242.988218965036	11.2489828678344	102013.986467031	2	0.0294216059354799	0.0666666666666323
20-Aug-2021 23:30:00	-17.555946989237	0.182917970374974	31.0375390435078	1.34922548197578	2.79015298402114	2.76167504942348	1.45567929755359	248.357111154648	11.6749767751667	101977.79418119	2	0.0801388977181454	0.0666666666666323
21-Aug-2021 00:00:00	-19.0747647906327	0.166438919097051	21.4940631691209	1.39769258194062	3.56963964691216	2.65548828763273	1.38840709590113	242.590149377348	11.3280123061389	102022.575653989	2	0.0687353948720142	0.0666666666666323
