Time	SH	UST	L	sigW	sigU	sigV	WS	WD	airT	Pair	z_sonic	z0	d
05-Jan-2022 17:00:00	-17.8145038879029	0.187333300827285	32.4752134778946	1.84243088119135	3.58676915093897	3.14747993490042	2.53593514648917	313.072604261991	-0.138671179069945	99848.7620116434	2	0.0086926992992008	0.0466666666666627
05-Jan-2022 17:30:00	-16.2493252203803	0.237565657518999	72.6333831380212	1.5247187413938	3.07186388389964	2.77579555491949	2.45344615254143	303.474075922762	-0.0507516477352374	99891.5685037162	2	0.0313845200106711	0.0466666666666627
05-Jan-2022 18:00:00	-30.0423127804833	0.279857432469222	64.2955899333265	1.64777156674487	3.25795117132353	2.9824795209717	3.34221157474219	320.945589079016	0.253387357047628	99983.3859538343	2	0.0164491255172292	0.0466666666666627
05-Jan-2022 18:30:00	-27.4645612836996	0.209677014484158	29.56104906049	1.74331472346812	3.21087071650049	3.07311505527461	2.79088135555763	325.311669022863	0.0872551840286252	100007.171678187	2	0.00951756862548002	0.0466666666666627
05-Jan-2022 19:00:00	-22.6515012068936	0.148519301658626	12.7268452032143	1.79773490975338	3.40540578959695	2.91746466609708	2.10024670305593	331.386476850042	-0.146047662501759	99992.9208198793	2	0.00682640127073413	0.0466666666666627
05-Jan-2022 19:30:00	-21.0820763006905	0.143937741725677	12.4302829272939	1.47914312496489	2.78519274360377	2.38108524803927	1.60537738500546	336.449414464611	-0.522149768615872	100058.305286776	2	0.0225555718743866	0.0466666666666627
05-Jan-2022 20:00:00	-18.6099847192309	0.135409794562925	11.714126688309	1.63293678672911	2.99831842434712	2.80226189707562	1.47799094841819	309.632490414567	-0.750959225887884	100116.544543	2	0.0248116462912892	0.0466666666666627
05-Jan-2022 20:30:00	-20.6002147084501	0.144393816761939	12.8440829905101	1.71285022386198	2.91294605286613	2.86855542164601	1.54086369190848	307.581528713451	-0.485285533885252	100323.845937982	2	0.0273519914433992	0.0466666666666627
05-Jan-2022 21:00:00	-21.7084656237654	0.130204355706078	8.93154451843904	1.53245093091626	2.83251316221188	2.58693018311333	1.34828457866334	298.265244571806	-0.642138750613452	100333.323985136	2	0.0310387317516814	0.0466666666666627
05-Jan-2022 21:30:00	-28.459976696036	0.1780596970897	17.434329246771	1.75233252140004	2.84720638082779	2.91324913074276	1.99915393920539	304.667897812085	-0.476601424111715	100394.370198885	2	0.021896307182893	0.0466666666666627
05-Jan-2022 22:00:00	-32.0910494125885	0.197505610172057	21.1308819861434	1.45866128790854	3.05639473372216	2.66922760778771	1.82636695113843	298.899256089546	-0.0868391147276541	100412.714390937	2	0.0483480854488676	0.0466666666666627
05-Jan-2022 22:30:00	-14.6945494972539	0.145165021757929	18.3107542562359	1.4586067264588	3.49396400711489	2.62915706234962	1.1927305500009	282.221757863505	-0.267026979616199	100448.503666281	2	0.0730206138514803	0.0466666666666627
05-Jan-2022 23:00:00	-14.4873503827068	0.136442255190835	15.4339650982452	1.33501095173182	2.49944355251732	2.61219365410053	0.967754293328229	286.352194209819	-0.0512647389107335	100666.54618192	2	0.114455072816908	0.0466666666666627
